post_url,post_date,text,total_reactions,likes,love,celebrate,comments,reposts,media_urls
https://www.linkedin.com/posts/ford-motor-company_weareford-nowhiring-bobpm-activity-7326591824079323137-s6hY?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-05-09 15:00:12,"You're invited to the first stop on the BlueOval Battery Park Michigan Recruiting Roadshow this summer!   Join us to explore the latest developments at one of the most exciting projects in the country. You'll have the opportunity to meet our team, gain insights into upcoming career opportunities, and see how we're building more than just a plant - we're building a community.  This is your chance to learn how to join us to create a better tomorrow. We look forward to meeting you!   Our first stop will be in: Battle Creek, Michigan on Wednesday, May 21 from 4 p.m. - 8 p.m.  Register now: http://spr.ly/6047NGveB   Can't make it? Check back for additional events throughout the summer.  #WeAreFord #NowHiring #BOBPM",104,95,6,2,11,6,https://media.licdn.com/dms/image/v2/D5610AQHJeWxtOyuTGA/image-shrink_1280/B56Za1IZttGgAM-/0/1746795601810?e=1747479600&v=beta&t=PziJHm8EcoPMmUy3Vtl0-vaVd3nm0tnUHW3Z3tbeskY
https://www.linkedin.com/posts/ford-motor-company_frankie-muniz-malcolm-in-the-middle-star-activity-7325898327122726914--wZM?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-05-07 17:04:29,From the screen to the track. Frankie Muniz sat down with Jim to talk about his new life as a professional racer on the latest episode of DRIVE.,83,81,1,1,3,2,
https://www.linkedin.com/posts/ford-motor-company_weareford-employeeexperience-activity-7325971246783811585-dv8B?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-05-07 21:54:15,"The chilly weather didn’t stop Ford employee Ronald Gosciniak and other Mustang owners from dropping the top for Cars and Coffee at Ford’s World Headquarters recently. Gosciniak, who works in prototype parts management, brought his heavily modified Chrome Yellow 1998 Mustang Cobra convertible for the crowd of over 1,500 employees and members of the public to admire.  Over 300 people brought vehicles for display with Mustangs being the predominant vehicles, though Broncos, Thunderbirds, and other Ford-built classics were part of the event. There was also a selection of vehicles from the recently announced Ford Heritage Fleet, a curated collection of nearly 500 vehicles globally showcasing the company’s legacy.  Gosciniak enjoyed seeing the Ford GTs that were part of the display – he worked on the HVAC vents for the prototype program. He said Ford can use learnings from vehicles in the fleet to help track customer trends.  “It’s super cool to see so many folks of all kinds of different ages coming out, showcasing our products, and it’s super cool to see new and old coming together,” said Jeff Waraniak, a strategic communications employee. “Ford does a great job of embracing the car community.”  Ford Heritage and Brand Manager Ted Ryan also saw the event as a way to get more employees and the public to engage with the Heritage Fleet.  “The thing I’ve loved is inside the garage where people are seeing the concepts,” he said. “Just everybody's stopping and taking pictures. That's why we do this – we’re car people.”  Do you believe cars can bring people together? Join us at http://spr.ly/6043NGSjb   #WeAreFord #EmployeeExperience",428,396,15,13,14,17,"https://media.licdn.com/dms/image/v2/D5610AQHSzoBucEgGFQ/image-shrink_1280/B56ZasUAdiHUAQ-/0/1746647648586?e=1747479600&v=beta&t=HF2A2SySgP8cNmKeEvM1gNSwsw5Nk1RGbNNFvxPvfBs, https://media.licdn.com/dms/image/v2/D5610AQFn47qPny99dg/image-shrink_1280/B56ZasUAk.H0AY-/0/1746647649292?e=1747479600&v=beta&t=WFmXZntKB-8w12hg5KRBAGovD4Qy6E_JipmtEP7Jm0s, https://media.licdn.com/dms/image/v2/D5610AQGPFKVfK-fbrg/image-shrink_1280/B56ZasUAugH0AU-/0/1746647650108?e=1747479600&v=beta&t=6GF8yfJEbWkXh861AJleMI6YIUbm8uqZKFasbO_m4D8, https://media.licdn.com/dms/image/v2/D5610AQGqxvEJi-iRdw/image-shrink_1280/B56ZasUA_FH0AQ-/0/1746647650921?e=1747479600&v=beta&t=1Sy0e-Whs_A1ql12Me5QG_26Vp4h4230q_bPTiFOhQU, https://media.licdn.com/dms/image/v2/D5610AQESg5-RBAyzsg/image-shrink_1280/B56ZasUBIQGsAU-/0/1746647651257?e=1747479600&v=beta&t=C1FEDWdALAiXbN9OhIGDEzhxETLPk30JAGeZS6FH71w, https://media.licdn.com/dms/image/v2/D5610AQEWGRMxnm9H4w/image-shrink_1280/B56ZasUBO7GsAQ-/0/1746647652017?e=1747479600&v=beta&t=IKIyMvCZrbY_CtgaD3pHfPV-JWO3QR55je4YINtlttw, https://media.licdn.com/dms/image/v2/D5610AQGvZMwzwKdFyg/image-shrink_1280/B56ZasUBZrGkAc-/0/1746647652269?e=1747479600&v=beta&t=VQWP0KqkUi2a99puLFaykOoUtJI38MRkPBcJcE5AxyU, https://media.licdn.com/dms/image/v2/D5610AQGvkYeaw7OJjw/image-shrink_1280/B56ZasUBfVGgAM-/0/1746647652900?e=1747479600&v=beta&t=iKT8nEleVcJvipNuCC5AbTtprXDa8UkEXa09GnX3MrQ, https://media.licdn.com/dms/image/v2/D5610AQGO--VXFKLs9Q/image-shrink_1280/B56ZasUBoRGsAM-/0/1746647653209?e=1747479600&v=beta&t=w3xJn9Jk0EJ_6_fAlbf-VfG8FaFb6_WRt7Be5PPYBx0"
https://www.linkedin.com/posts/ford-motor-company_weareford-newhirespotlight-activity-7325566016711725058-IriJ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-05-06 19:04:00,"It’s satisfying to see Ford vehicles on the road every day, but when you work for a heritage brand like Ford it’s also fun to see the blue oval displayed on people’s clothes, bags, cups, hats and more everywhere you go. Recent Global Brand Merchandising and Licensing hire Jacqueline F. is part of the team that makes it easy to find and purchase fresh new Ford merchandise online: http://spr.ly/6049N8OPl  The assistant e-commerce marketing specialist is excited to give customers the best experience possible when they browse for items designed for the Ford fandom. “I chose to join Ford because it has a wealth of opportunities for professional growth and development, and it’s a company that leads with innovation,” says Jacqueline. “For example, I had always wanted to learn how to code html and CSS and Ford has already given me access to classes to acquire that skill.”  If Jacqueline looks familiar to you, it may be because you’ve seen her before -- she acts and models in commercials in her spare time! As if that’s not enough, the recent MBA grad runs about 25 miles weekly and has completed 27 5K races. Her proudest running achievement so far is having her name engraved in a metro park walkway for a first-place win. She’s says she’s grateful that Ford’s commitment to work-life balance helps her pursue her interests outside of work.  Welcome, Jacqueline!  Would you like to work for a company that supports your growth both at work and beyond? Learn more about current opportunities at http://spr.ly/6040N8OPm.   #WeAreFord #NewHireSpotlight",1062,975,42,38,26,14,"https://media.licdn.com/dms/image/v2/D5610AQEOedW3DEjmUg/image-shrink_1280/B56ZamjbFXGkAM-/0/1746551027814?e=1747479600&v=beta&t=jb79oaSQouozycyn0iK0bvZnxKl6Q9lCrA7d935g7gs, https://media.licdn.com/dms/image/v2/D5610AQFreNPuKi06aA/image-shrink_1280/B56ZamjbTGGoAY-/0/1746551029917?e=1747479600&v=beta&t=Me3HHYA24YJwg-QwThhkkOeCvSSvtPB4pmrzP84lnpQ, https://media.licdn.com/dms/image/v2/D5610AQEO4VnRwsuLjQ/image-shrink_1280/B56Zamjb9AGUAM-/0/1746551031994?e=1747479600&v=beta&t=8TPhcIYrbxda9CZOSP4gSCqrW0PG_QVuUZ5gkcZbeT0, https://media.licdn.com/dms/image/v2/D5610AQGs65PtgMygFA/image-shrink_1280/B56ZamjceQHgAM-/0/1746551033688?e=1747479600&v=beta&t=8wbh0UgriqDZh5Wi8uWvXHj4CCGrUua-U25zrFXEEpw, https://media.licdn.com/dms/image/v2/D5610AQEqqhe1-DqiSA/image-shrink_1280/B56Zamjc0pHUAM-/0/1746551036356?e=1747479600&v=beta&t=Nvuj7kY3DW4b5NAdbQ8OuiG4xyZ-gy2GE_WLj5_EIt4, https://media.licdn.com/dms/image/v2/D5610AQGD8iNRL5Hf-A/image-shrink_1280/B56ZamjdPTHAAU-/0/1746551038713?e=1747479600&v=beta&t=bCKsqAYTvgWgU8HzpT333HE6YlZIg66ODLyAowd_rcc, https://media.licdn.com/dms/image/v2/D5610AQHndvoQczSBMg/image-shrink_1280/B56ZamjeB7GkAU-/0/1746551039020?e=1747479600&v=beta&t=ueNVOf0yBvHqfCl_aTBSjmRUYjYnZa9h8ydIq-0U5EE"
https://www.linkedin.com/posts/ford-motor-company_its-summer-intern-season-our-first-group-activity-7325191396208824320-NpB2?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-05-05 18:15:24,"It’s summer intern season! Our first group of 2025 interns arrived today, ready to tackle their projects, network, and have fun.    “I’m so excited to be here at Ford this summer!  I can’t wait to apply the skills and knowledge I learned in school to real-world situations,” says Mariam Elahdan, who is interning with the EV Strategy Vehicle Planning team.  Follow our FordCareers social channels to keep up with intern activities all summer.",1000,897,41,53,27,25,"https://media.licdn.com/dms/image/v2/D5610AQHJsSzNfG-LDw/image-shrink_1280/B56ZahOuDCHUAU-/0/1746461713372?e=1747479600&v=beta&t=G_xkOQKthLsdcQ0wJihirxtBvP3IblBZNEVDwtpaMww, https://media.licdn.com/dms/image/v2/D5610AQEEQJiRpDT0uA/image-shrink_1280/B56ZahOuNBGkAQ-/0/1746461714008?e=1747479600&v=beta&t=Bkytpwsct5Vq0e2eoZCiFstr5fOZrpXdt1o9LbGXXDc, https://media.licdn.com/dms/image/v2/D5610AQFd2mlZcK1rGQ/image-shrink_1280/B56ZahOuaUGkAM-/0/1746461714729?e=1747479600&v=beta&t=GoqJlyP528kFDd2qNS7lUbFCwqzI2du7McjpmLKIIcQ, https://media.licdn.com/dms/image/v2/D5610AQEcMbwIsGJoKw/image-shrink_1280/B56ZahOuj.HsAM-/0/1746461715538?e=1747479600&v=beta&t=FWJx9xR0kF6suXAk2yX5Aw9FsujfX4zdrCnvmnfgUiM, https://media.licdn.com/dms/image/v2/D5610AQEUj11u65SLvw/image-shrink_1280/B56ZahOuukGUAM-/0/1746461716161?e=1747479600&v=beta&t=iMdo-9NTnzr6fteuGmqo8rF5HpVUdJnKhSXP6mstfcM, https://media.licdn.com/dms/image/v2/D5610AQEEWvs7WgpcYw/image-shrink_1280/B56ZahOu8IHUAQ-/0/1746461718312?e=1747479600&v=beta&t=mZKF-UcmMFW2yJKQ3NDmscvqS0iAHPLJLFP3OsT3-B0, https://media.licdn.com/dms/image/v2/D5610AQFHVi02FNhVpA/image-shrink_1280/B56ZahOvaRGUAY-/0/1746461719383?e=1747479600&v=beta&t=OY9Y_RYeMoTisv0LZG9Lm3eI8IDMgpL_BYuEU_f8gxk, https://media.licdn.com/dms/image/v2/D5610AQGqZfNK9by1ag/image-shrink_1280/B56ZahOvqDGoAQ-/0/1746461720778?e=1747479600&v=beta&t=rLvwJXIacm7IqFgok8JFx8bpRCZFqdI5e2Ssq2wq20U, https://media.licdn.com/dms/image/v2/D5610AQGwQZXlf6FRaQ/image-shrink_1280/B56ZahOv.5HAAM-/0/1746461721181?e=1747479600&v=beta&t=6r2sO0rKWr1wLk2iAgABGv02MY8b8nxIAB7knGD-U3c, https://media.licdn.com/dms/image/v2/D5610AQH4Bie_lGdbxA/image-shrink_1280/B56ZahOwIYHsAQ-/0/1746461722232?e=1747479600&v=beta&t=oaXP1OlYP43ZNtKs9R9F7zGgp42gqMb8rpSVLC-S5zk"
https://www.linkedin.com/posts/ford-motor-company_meet-jay-j-ford-credit-regional-manager-activity-7323427895849168896-1a2t?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-30 21:27:53,"A dream job gives you the time to pursue all your hobbies and travel  April is National Poetry Month in the U.S. so we’re spotlighting Jay J., poet, spoken word artist and Ford Credit regional manager. Read on for more fun facts about this world traveler and longtime Ford fan, and learn more about how you can bring your talents to Ford at careers.ford.com    #WeAreFord #FordCredit #NaPoMo #haiku",62,49,2,8,9,4,
https://www.linkedin.com/posts/ford-motor-company_tim-peake-retired-astronaut-talks-spacewalks-activity-7323342141189935105-rTS3?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-30 15:47:07,"From being the first British astronaut to visit the International Space Station, to running the London marathon from space, Tim Peake knows a thing or two about speed. Listen to his chat with Jim on the latest episode of DRIVE.   #WeAreFord",92,88,3,1,0,6,
https://www.linkedin.com/posts/ford-motor-company_dont-forget-to-stop-by-our-kansas-city-assembly-activity-7323789705047609351-RVc_?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-05-01 21:25:35,"Don’t forget to stop by our Kansas City Assembly Plant Career Fair this Saturday, May 3rd. The hiring team will be there from 9-12 CT and would love to talk to you about careers at Ford!  Pre-register for the event here: http://spr.ly/60402xbAp",147,137,7,2,9,20,https://media.licdn.com/dms/image/v2/D5610AQGzNyw6XDmJuw/image-shrink_1280/B56ZaNT4.8GUAM-/0/1746127524879?e=1747479600&v=beta&t=CqdEFk9n9keNhNqOj_mVBxaCkEBfM-XBEDBdxe6kZ3M
https://www.linkedin.com/posts/ford-motor-company_weareford-activity-7326307971200626688-QOd7?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-05-08 20:12:16,"Making home charging easy and accessible - by offering customers a complimentary charger and standard installation when they purchase a Ford electric vehicle - is what the Ford Power Promise is all about. Developing this revolutionary program in just three months took over 200 dedicated employees across numerous teams through excellence, focus, and collaboration.   Hear from some of the team that brought the Ford Power Promise to life. #WeAreFord",244,221,12,9,9,13,https://dms.licdn.com/playlist/vid/v2/D5605AQG2AsnAopqrvQ/mp4-720p-30fp-crf28/B56ZawyIC5GkBU-/0/1746727926935?e=1747479600&v=beta&t=wE0NfVfQOkDIieln_cSUSXMD9FOwZ_s_5yv0PqlDd_Y
https://www.linkedin.com/posts/ford-motor-company_mitch-albom-best-selling-author-talks-life-activity-7321191072804577280-UMSJ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-24 17:19:32,"Another can’t-miss conversation on Season 3 of DRIVE. This week, Jim speaks with best-selling author, Mitch Albom, about the importance of cherishing everyday moments, his charitable efforts in Detroit and Haiti and more.",78,75,3,0,6,5,
https://www.linkedin.com/posts/ford-motor-company_weareford-forddesign-nowhiring-activity-7322997561051500545-RBoG?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-29 16:57:53,"As the Lincoln exterior chief designer, you won’t just shape the future of the brand, you’ll develop and support the world-class team that turns sketches into production-ready models. You’ll dive deep into the mindset of current and future Lincoln drivers and translate those insights into a lineup that captures and advances the essence of the brand.  Ready to bring your vision to life? Learn how: http://spr.ly/60412SQfc  #WeAreFord #FordDesign #NowHiring",228,210,10,5,13,5,https://media.licdn.com/dms/image/v2/D4D10AQFlDUx_oRfh7A/image-shrink_1280/B4DZaCDcNbGcAU-/0/1745938662931?e=1747479600&v=beta&t=LZtu_yiOmNn04UdWz5Q1_KzmyejSzMHt0ECEmlJQaKc
https://www.linkedin.com/posts/ford-motor-company_75yearsoffordimpact-fordphilanthropy-2024impactreport-activity-7320168205891551233-Ad2V?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-21 21:35:02,"Did you know Ford employees contributed more than 83,000 volunteer hours to community projects last year? We’re proud to share stories like this and much more in Ford Philanthropy’s 2024 Impact Report.  From ensuring access to nutritious food and essential transportation to supporting disaster relief efforts, we're committed to making a difference in the lives of over 5 million people in 39 countries.  Thank you to our employees, partners and the communities we serve. We’re building a better world, together. Learn more about our impact and how we’re moving communities forward in the full report below.  #FordPhilanthropy #SocialImpact #Volunteerism #Philanthropy #MakingADifference #WeAreFord",228,205,15,5,12,12,
https://www.linkedin.com/posts/ford-motor-company_weareford-driversofchange-fordintern-activity-7323700535474184192-HYOB?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-05-01 15:31:15,"“It was just something that we came up with in the basement of the Product Development Center,” says Stephanie Simon, former intern and current Ford marketing manager for battery electric vehicles. And now, “this is people's full-time job. They built a facility!”  In 2018, Simon and her fellow intern Travis Bouchard, now a manager of future EV product marketing at Ford, came up with the concept for the Bronco OffRoadeo to highlight the relaunched Ford Bronco SUV brand. The immersive driving experience for Bronco fans has been so successful it was named Newsweek’s 2025 Marketing Disruptor of the Year.  As our first group of 2025 summer interns arrive this month, we wish them luck as they tackle new projects and have the opportunity to be drivers of change, just like Stephanie and Travis. Welcome!   Keep up with the latest in Ford internships and professional opportunities at careers.ford.com.  #WeAreFord #DriversOfChange #FordIntern #BroncoOffRoadeo",1000,860,64,63,67,17,
https://www.linkedin.com/posts/ford-motor-company_weareford-bringyourchildtoworkday-activity-7323152075310120960-nUoE?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-30 03:11:52,"“We talk a lot about what Daddy does at work and she knows I fix the pipes, but it’s really cool to be able to show her different things and to get her to understand Ford is such a big company and how much we do beyond just building cars,” says Matt Huddleston, a Skilled Trades plumber.  Matt’s five-year-old daughter Evelin was one of more than 3,500 children who joined their parents at various buildings on Ford’s Dearborn, Michigan campus for Bring Your Child to Work Day.   From virtual reality to clay modeling to toasting pastries using the power from an all-electric Ford F-150 Lightning pickup, kids participated in a range of engaging hands-on experiences related to automotive jobs.  Would you like to work for a company your kids get excited about? Find out more about current opportunities at careers.ford.com  #WeAreFord #BringYourChildToWorkDay",240,206,25,9,12,13,
https://www.linkedin.com/posts/ford-motor-company_dr-henry-louis-gates-jr-finding-your-activity-7318286594321313793-M69d?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-16 16:58:11,"Listen to Jim's latest podcast featuring renowned historian, filmmaker, Harvard professor, and host of the hit PBS docuseries “Finding Your Roots"", Dr. Henry Louis Gates Jr.",98,92,2,3,1,8,
https://www.linkedin.com/posts/ford-motor-company_bringyourchildtoworkday-weareford-activity-7321269962021457920-UnjC?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-24 22:33:01,"Every day can be #BringYourChildtoWorkDay for Ford engineer Scott Slimak – if his son, Jacob, wants to carpool. Jacob Slimak, a software and systems engineer, is beginning his career in the Ford College Graduate rotational program, and Scott is proud to have him carry on a three-generation family tradition.  Ready to start your own family tradition at Ford? Learn more about current opportunities at careers.ford.com  #WeAreFord",825,703,62,52,86,17,
https://www.linkedin.com/posts/ford-motor-company_weareford-nowhiring-community-activity-7318372519340556288-a0Rt?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-16 22:39:37,"What is it like to work at Ford BlueOval Battery Park? Check out what Talent Acquisition manager Leslie Williams, MBA has to say:  ""BOBPM is making a real difference in the community. It’s a chance to be part of something bigger than yourself, contributing to the revitalization of Marshall and the surrounding area. You will work on challenging and rewarding projects, be part of a dedicated team, and have the opportunity to develop valuable skills. It’s also a great opportunity to make a lasting positive impact on a community.""  Learn more about us and explore open roles by visiting our careers page today: http://spr.ly/60452yuEZ  #WeAreFord #NowHiring #Community #JoinOurTeam #BlueOvalBatteryPark #BOBPM #MarshallMichigan",226,206,8,7,22,12,"https://media.licdn.com/dms/image/v2/D5610AQEDlJTExveKtA/image-shrink_1280/B56ZZAU.rsGsAM-/0/1744835964798?e=1747479600&v=beta&t=MrQbLxVVloPU5lYPkEfniisTFAK4kGBl7oBfExxjjMo, https://media.licdn.com/dms/image/v2/D5610AQGjyN2wLAQq1w/image-shrink_1280/B56ZZAU.7.GcAQ-/0/1744835965881?e=1747479600&v=beta&t=o_fkuqrf0OJCbamctCVeU3ODktGPD9FC5Z9p8ikhw1o, https://media.licdn.com/dms/image/v2/D5610AQGVaeN0KRuCug/image-shrink_1280/B56ZZAU_MgGQAY-/0/1744835966480?e=1747479600&v=beta&t=55j3wHs3n5chqUdfnvMWo7u_f6NJDZDje0fxg5k7fg4"
https://www.linkedin.com/posts/ford-motor-company_weareford-newhirespotlight-activity-7317906959708430337-I3Qe?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-15 15:49:39,"“Even after being here a few months, I’m still pleasantly surprised at how much the people here care about me, not just the work I do,” says Alexander Sorensen, a recent Product Development hire. He said that what caught his attention during the interview process was Ford’s commitment to family. His first impression was quickly proven correct.  “We had our fifth child soon after I started at Ford. I was shocked with how much paternity leave was provided so soon after my hire. Not only that, but I was worried about backlash since I was still new to the position, but my people leader and supervisors were thrilled for me. They insisted that I take the time my family needed to adjust to our new baby.”  As a high-voltage build & test engineer for electric vehicles, Alexander says his work is both challenging and engaging, which helps him feel like he’s “truly making a difference.”  The engineer and dad will soon be able to add “published author” to his resume. While working on papers for technical journals, he discovered how much he enjoyed the writing process, so the lifelong science fiction and fantasy reader began to write for fun. His first fantasy and magical realism book will be coming out this fall.  Alexander knows coming to Ford was the right decision for his career and his family. “The culture here has been super welcoming and really has helped me to feel included and cared for. I love being able to work on cutting-edge and amazing technology and have the peace of mind that my family matters to Ford.”   Welcome, Alexander!  Looking for a company that helps you grow your career and your family at the same time? Learn more at http://spr.ly/60462D8Sk.   #WeAreFord #NewHireSpotlight",602,520,40,34,33,5,"https://media.licdn.com/dms/image/v2/D5610AQFRBLDy89hxkw/image-shrink_1280/B56ZY5tlNwGQAM-/0/1744724973468?e=1747479600&v=beta&t=mDiicH-X_6mg9cJsNjsN2XXfal3HAGGkKdODiADKdQ0, https://media.licdn.com/dms/image/v2/D5610AQHEwjCfedcXCQ/image-shrink_800/B56ZY5tldrHoAc-/0/1744724973703?e=1747479600&v=beta&t=NcKmS6WXTmVDRHqWk6jGlgJ2VmrA0K-38i5Fp4mj41E, https://media.licdn.com/dms/image/v2/D5610AQHigLk9nll2Dw/image-shrink_1280/B56ZY5tln7H0AM-/0/1744724975377?e=1747479600&v=beta&t=xozvuxVYY3WPKw_-r1dARNVWj0NAz4AoKrWyr7eXSTM, https://media.licdn.com/dms/image/v2/D5610AQEHPg8iQKpcww/image-shrink_1280/B56ZY5tl4DGsAU-/0/1744724976152?e=1747479600&v=beta&t=MqSrOaqPV2BLtPivsOGagclqdvPLXczcbmKtOuauC4I, https://media.licdn.com/dms/image/v2/D5610AQGraoDgXF5SeQ/image-shrink_1280/B56ZY5tmEvH0AQ-/0/1744724976596?e=1747479600&v=beta&t=g-xZo_U0I8B8NT0bhZmI47wrgdp9saN3F3WS-Mhiq-A, https://media.licdn.com/dms/image/v2/D5610AQF026uOam_kMQ/image-shrink_1280/B56ZY5tmPEHoAQ-/0/1744724977232?e=1747479600&v=beta&t=8EC-5voh-nsEb1AmgVP1MB7OjMBglCNSiJbRVCirWt8"
https://www.linkedin.com/posts/ford-motor-company_weareford-forddesign-fordofeurope-activity-7317543727894253570-WEpR?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-14 15:46:18,"While in Germany, Ford Design’s Dustin Hostetler got a chance to talk with some of the creative team who brought the beloved Ford Capri into the future while honoring its iconic past. Thanks for giving us a peek into the process, Dustin!  Would you like to work with some of the best automotive designers in the business? Learn more at careers.ford.com   #WeAreFord #FordDesign #FordOfEurope #FordCapri  https://lnkd.in/gqhcPppg",259,233,14,10,27,15,
https://www.linkedin.com/posts/ford-motor-company_weareford-fordsouthafrica-activity-7316312803345108994-h-t0?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-11 06:15:02,"Congratulations to Ford Motor Company of Southern Africa for being recognized yet again as a Top Employer by the Top Employers Institute! The award honored Ford South Africa’s commitment to employee satisfaction, professional growth, workplace culture and more.  Want to experience the award-winning workplace for yourself? Check out our current opportunities at careers.ford.com.  #WeAreFord #FordSouthAfrica",1074,947,44,73,54,30,
https://www.linkedin.com/posts/ford-motor-company_builtfordproud-builtforamerica-weareford-activity-7324602540803678208-RukI?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-05-04 03:15:30,"Kentucky puts on a great derby, but they also make amazing vehicles! Thank you, Kentucky Truck Plant team!   #WeAreFord #FordExpedition #Kentrucky #KTP",1147,1051,48,41,57,37,
https://www.linkedin.com/posts/ford-motor-company_fordiversary-dan-kangas-senior-exterior-activity-7324075466066137088-Knqj?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-05-02 16:21:05,"Ford Design’s Daniel Kangas’ ten-year Fordiversary coincides with the debut of the latest project he worked on, the Ford Bronco Sport Sasquatch edition SUV. The senior exterior designer says, “I feel confident that I have the best job in the world. So much of that is due to the endlessly talented creatives and mentors around me. It’s been a fantastic 10 years so far!”  Dan grew up in southeast Wisconsin and says he had “no connections to the auto industry” but he always loved everything about cars, especially drawing them. He found Lawrence Technological University’s Transportation Design program, where he fell in love with the Motor City, interned at Ford, and joined the company after graduation.  He says he’s been lucky to have worked on a wide range of production and prototype projects – passenger vehicles, Ford Performance, graphics projects, concept builds and show vehicles. The highlight, though? “That has to be the Bronco R race prototype from 2021. Not only did we have only three months to design and build the vehicle from scratch to compete in the Baja 1000, but it would also be the first glimpse the world would see of the brand-new Ford Bronco that we had cooking. The team talent and collaboration made it one of those once-in-a-career experiences that I’ll never forget.”  Dan loves being part of Team Bronco, but he’s particularly passionate about the Bronco Sport. “I’d argue that ripping around in the Bronco Sport Sasquatch is the some of the most fun you can have in a Bronco, period.”  Find out more about the design behind the Ford Bronco Sport Sasquatch edition with Dan and his Ford Design colleague, color and material design manager Kellie Walters.   Want to get your Ford Design career started? Find current opportunities at http://spr.ly/60412L7VU  #WeAreFord #FordDesign",400,362,19,19,18,31,https://dms.licdn.com/playlist/vid/v2/D5610AQFJEVrV1poF8w/mp4-720p-30fp-crf28/B56ZaRXkM8HABg-/0/1746195658872?e=1747479600&v=beta&t=6GN2kIUONLsTAxaukvrLyufqkkImGt_oXXdM1uR-AgI
https://www.linkedin.com/posts/ford-motor-company_weareford-nowhiring-skilledtrades-activity-7320486420874153984-iDWu?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-22 18:39:30,"Calling all skilled trades professionals! Join us at Kansas City Assembly Plant for a career fair on Saturday, May 3rd. Meet the Ford team and learn about current opportunities in the skilled trades.   Register: http://spr.ly/60482nSAC  #WeAreFord #NowHiring #SkilledTrades",185,178,5,2,15,17,https://media.licdn.com/dms/image/v2/D5610AQET5ehKcCnr3w/image-shrink_1280/B56ZZeXkhEGUAM-/0/1745339960836?e=1747479600&v=beta&t=S3eIGoFlJZ0FmR2nWQZEW5t7MFqYJUkPFk7QEEOXbk0
